dist_loss,prob_class_loss,val_dist_loss,val_prob_class_loss
40.83013916015625,1.197607159614563,23.988109588623047,1.2645795345306396
20.363525390625,1.0851794481277466,20.56110191345215,0.982977569103241
18.6779727935791,0.787700355052948,18.888351440429688,0.5716561079025269
17.066198348999023,0.6943192481994629,14.644744873046875,0.5495212078094482
12.204684257507324,0.7300853729248047,10.528966903686523,0.836065948009491
10.016305923461914,0.739911675453186,10.134840965270996,0.9020301699638367
8.613946914672852,0.6503337621688843,8.601478576660156,0.5058543682098389
8.421782493591309,0.6793526411056519,8.754528999328613,0.4407455027103424
7.851118564605713,0.6338644623756409,8.560696601867676,0.4269471764564514
7.447567939758301,0.6200464963912964,7.2422990798950195,0.5050843954086304
7.303883075714111,0.6177464723587036,6.851496696472168,0.4710768163204193
7.096937656402588,0.6161385774612427,7.362008094787598,0.4797995090484619
6.795680046081543,0.590964138507843,6.693943977355957,0.47402358055114746
6.790109634399414,0.594368577003479,7.21929931640625,0.4504621922969818
6.635531425476074,0.6175690293312073,6.394662380218506,0.3983653783798218
6.745261192321777,0.6177645921707153,7.619706153869629,0.48544788360595703
6.659064769744873,0.5950325131416321,6.824667930603027,0.4762950837612152
6.187155723571777,0.5694328546524048,6.6470136642456055,0.49016743898391724
5.63511848449707,0.5841230154037476,5.639601707458496,0.4707927703857422
5.933724403381348,0.5590202808380127,5.704859256744385,0.41374874114990234
5.613454818725586,0.5894030332565308,4.628926753997803,0.40647608041763306
5.683183670043945,0.5658978819847107,5.52939510345459,0.4352259039878845
6.134496688842773,0.5604924559593201,5.330242156982422,0.5073792934417725
5.249462127685547,0.5683751106262207,5.20439338684082,0.46618860960006714
5.23087215423584,0.5833646655082703,4.674363613128662,0.4298075735569
5.28846549987793,0.5547367334365845,4.282134532928467,0.4426354765892029
5.182647228240967,0.5836785435676575,4.44753360748291,0.4445949196815491
4.959402084350586,0.5613387823104858,4.390702247619629,0.40599045157432556
4.980370998382568,0.5686091780662537,3.9673209190368652,0.4832879602909088
5.191451549530029,0.5777938365936279,4.064567565917969,0.46614575386047363
4.813170433044434,0.5663671493530273,4.719602584838867,0.49128541350364685
4.882591724395752,0.5366729497909546,5.040881156921387,0.39248284697532654
4.957473278045654,0.5601911544799805,3.9278030395507812,0.43221670389175415
4.78696346282959,0.5285577774047852,4.053201198577881,0.4272012710571289
4.785024166107178,0.5515764355659485,4.820872783660889,0.4588163495063782
4.531724452972412,0.5375760197639465,3.3672854900360107,0.391606867313385
4.693631172180176,0.5387408137321472,3.35599946975708,0.4207352101802826
4.717971324920654,0.5360344648361206,4.604672431945801,0.48602932691574097
4.465240478515625,0.5496497750282288,3.5302276611328125,0.4062815308570862
4.5339813232421875,0.5597404837608337,3.9004340171813965,0.45843735337257385
4.743481636047363,0.5773590207099915,3.780086040496826,0.41642990708351135
4.324130058288574,0.5793398022651672,3.800567150115967,0.41635265946388245
4.5057454109191895,0.5587401390075684,3.8422961235046387,0.43322426080703735
4.793651580810547,0.5401932001113892,3.5957038402557373,0.44944119453430176
4.389459609985352,0.5355888605117798,3.312692642211914,0.4181489944458008
4.224033832550049,0.555787980556488,3.409351348876953,0.425741583108902
4.468389511108398,0.5168152451515198,4.294831275939941,0.4188757538795471
4.683690071105957,0.5686737895011902,3.5203609466552734,0.4305031895637512
4.237713813781738,0.5454165935516357,3.678265333175659,0.4044937491416931
4.316237926483154,0.5265133380889893,3.6410884857177734,0.4016208052635193
4.17945671081543,0.5390838980674744,3.336035966873169,0.4323001801967621
4.175081253051758,0.5309564471244812,3.430434465408325,0.39845067262649536
4.334140777587891,0.5434390902519226,3.3063273429870605,0.42541202902793884
4.226985931396484,0.5355426669120789,3.206747055053711,0.43093377351760864
4.372333526611328,0.527338445186615,3.4842255115509033,0.4322769045829773
4.266684532165527,0.5098387598991394,3.184401750564575,0.4050760269165039
4.216917991638184,0.5114194750785828,3.2319862842559814,0.4016879200935364
4.456160068511963,0.5206460356712341,3.738185167312622,0.409414678812027
4.120147228240967,0.5414062738418579,3.436647415161133,0.41573014855384827
4.108871936798096,0.5283972024917603,2.952052593231201,0.41910791397094727
4.25083065032959,0.5118832588195801,3.2342212200164795,0.40714961290359497
4.173939228057861,0.5329236388206482,4.299088954925537,0.3782312870025635
4.23320198059082,0.5174450874328613,3.335675001144409,0.4194156229496002
4.060693264007568,0.5191224217414856,2.799799919128418,0.3903753161430359
3.9986650943756104,0.5403721928596497,3.04235577583313,0.39434814453125
4.284765243530273,0.5322660207748413,3.5734963417053223,0.431898295879364
4.067823886871338,0.5166245102882385,3.7027721405029297,0.40533751249313354
4.118106842041016,0.5328519344329834,2.890434741973877,0.43122878670692444
4.245682239532471,0.5378075242042542,3.1678946018218994,0.437382310628891
3.9109747409820557,0.5030831098556519,2.9227771759033203,0.3953053951263428
3.8499417304992676,0.5009719729423523,2.899366855621338,0.3849847912788391
